"carapace.width","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
30,NA,0.00129648438804739,NA,0.0351485108387353,0.00626654828288256,0.00029025409598148,0.00225921512787738,0.014171081415343,0.00364512014902496,0.00734953458474739,0.00294638255018893,0.00588045937412232,0.00153312514362956,0.00382077563923034,0.00172066936345434,0.00289526336016447,0.0020289386585548,0.000616023118234996,0.000221495322800513,0.00111362123412273,0.0012188213925027,0.00128875984216107,0.00562337326785224,0.00251438307327546,0.00550831940149193,0.00986406581353102,0.000651137013695861,0.000777490513429181,9.05135817405325e-05,3.41291705659677e-05,NA
31,0.000214836862040537,0.000882898526048206,NA,0.0333601713640169,0.00605451975971107,0.000284784533858379,0.00229679156591878,0.0121014138985488,0.00382393806868326,0.00458350496594799,0.00475320206500217,0.00647645707600649,0.0020449105411174,0.00285856053473082,0.00175444850145982,0.00294388165176309,0.00190183609865046,0.000495430881123625,0.000259848628451505,0.00108782566101217,0.00105909965671586,0.00114020922468977,0.00491028831141419,0.00219963139486284,0.0057351835130635,0.00855770156442141,0.000902149565385928,0.00062748981986375,0.000122545384188678,4.39782036849858e-05,NA
32,0.000361695049146332,0.000682681585732389,NA,0.0318449880586679,0.00594176259357616,0.000282292430538205,0.00236167962006543,0.0111038974983297,0.00422268543417947,0.00301625542852686,0.00785619026854679,0.00739145776473512,0.00272671171178289,0.00209778703461737,0.00180662517445817,0.00301686526872357,0.00175296518081421,0.00041537696363738,0.000314009248174034,0.00112945786807403,0.0009931103732618,0.0010360578625585,0.00426926066773247,0.00215834592630254,0.00612433572233948,0.00731978634514689,0.00102412033857979,0.000512176573873478,0.000172141195061623,6.08471807492285e-05,NA
33,0.000626201556693728,0.00061630113768631,NA,0.0305642757871744,0.00589445941115181,0.000281795608193752,0.00246120544733582,0.0111215691617469,0.00497619662792775,0.00239195232361778,0.013224845296836,0.00876227057572711,0.00363494381565647,0.00154560181849874,0.00188163163402639,0.00312292651329307,0.00163871442210163,0.00038012419225322,0.000397673818286404,0.0012600553847257,0.0010269720760055,0.000981129957282689,0.00378062276864341,0.00239144156426058,0.0067535481112979,0.00631227399443338,0.00103058631884863,0.000444929597604266,0.000252503872879648,9.12542311104559e-05,NA
34,0.00111741687687145,0.000658858697078572,NA,0.0294848178668753,0.00588522919759251,0.000282223688790874,0.0026043727353102,0.012267681669923,0.00632678664223508,0.00247531815172662,0.0224507219481923,0.0107979374022313,0.00484466522851989,0.0011734623778518,0.00198527979845759,0.00327375780589326,0.00160183418166074,0.000395673953160466,0.00053574169156297,0.00152079162754322,0.00118831294152967,0.000983281003695884,0.00349833949156971,0.00298206889811756,0.00773650658589458,0.00561510935718716,0.00100244249925187,0.000431949001491545,0.000390793084123477,0.000149465485920146,7.41652201705109e-07
35,0.00205150255495301,0.000833572597316342,NA,0.0285801048934735,0.00589393527341885,0.00028244610598376,0.00280243142555005,0.0149164787631789,0.00872214007536174,0.00340252917438877,0.0379234578896613,0.0138219855944,0.00645552651063374,0.000943006830867196,0.00212509125428347,0.00348505872305095,0.00167899032324291,0.000482781709157701,0.000776112205236894,0.00198858676683673,0.00154834239507604,0.00105790779038289,0.00347054754700177,0.00413452145340491,0.00924338184545707,0.00526254370645295,0.00102272379119881,0.000487547278182521,0.000645529367097055,0.000268330924979248,3.11974383561365e-06
36,0.00385103121333827,0.0012296216093922,8.41786846319222e-05,0.0278313136209746,0.00590926118542287,0.000281371631606714,0.00306967293062009,0.0198456552596012,0.0129985943105403,0.00596084652908703,0.0627106905687645,0.0183372959091814,0.00859919827228477,0.000822626535824743,0.00231079788933543,0.00377799988319798,0.00191697212190021,0.000699182017880926,0.00121401137962321,0.00280372735609339,0.00226552214732081,0.00123560474319672,0.00377552791365213,0.00624668652804773,0.0115348162158446,0.00529161390097938,0.00117010516210899,0.000655149810079111,0.00114910031424656,0.000526835609935239,1.35144392116653e-05
37,0.00731330593916145,0.00205817832512668,0.000296391975616251,0.0272280334582232,0.00593021246184364,0.000278121767587196,0.00342450518584629,0.0284495479124099,0.0206965553598372,0.0122565581490508,0.0996869312686711,0.0251075136451673,0.0114483598404608,0.000795471843965304,0.00255516847439153,0.00418149727022857,0.00239421800554813,0.00118881224033854,0.00203992129058276,0.00421297614369575,0.00367447236138349,0.00157696024105857,0.00457444838237842,0.0100146345858906,0.0150153813042405,0.0057852822397829,0.00156704240856893,0.00105211854178493,0.00221288956127516,0.00112059339232081,5.92088033936569e-05
38,0.0138474815588024,0.00377022653867522,0.000996272760319078,0.0267687592612599,0.00596687865647076,0.000272244338348483,0.00389089130994293,0.0429703854101534,0.0345119114826928,0.0267633645406802,0.149702992415627,0.0352538124720877,0.0152273023162914,0.000864775029354346,0.00287516886123049,0.00473583080590102,0.00325026762851772,0.00229350907251577,0.00362863587245616,0.00662483294678059,0.00645474373131862,0.00220153468739874,0.00619800994321125,0.0165330170797128,0.0203012630449601,0.00692134201168689,0.00248719700764989,0.00198450919629121,0.00458380784794253,0.00253145271897726,0.000255051036117158
39,0.0256887807026776,0.00725302307007357,0.00300918121123594,0.026461208385975,0.00604035004050976,0.000263898136168489,0.00450028881510919,0.066514609030089,0.0586193984201036,0.0562747164555795,0.209637337480302,0.0503362002265709,0.020222978867656,0.00106345067012241,0.00329356774260958,0.00549792367407253,0.0047230892748552,0.00477097319687125,0.00668470110628102,0.0106548769214931,0.0118924147875115,0.00334335458307156,0.00931011333909917,0.0272612346981324,0.0283072512407301,0.00905150441443691,0.00459112225009679,0.00423998319857123,0.0100373741679077,0.00589398504087387,0.00104272799378007
40,0.0458108762379018,0.0140499081362559,0.00783206997329547,0.0263225828511245,0.00618239547814305,0.000253932715121538,0.00529431299193007,0.102363505769078,0.0980725475003035,0.105604622054928,0.272251982172208,0.0723234508529483,0.0267950961326976,0.00147416343343415,0.00384141653129514,0.00654933593767644,0.00718890232944566,0.0100912933453235,0.0124206929431778,0.0171027584080959,0.0221332030217385,0.00545275228631241,0.0151949416454698,0.0436713853207763,0.0403213152712001,0.0128224564728438,0.00942717060063614,0.00974696373473001,0.0225332958100753,0.0136260248605519,0.00388911901027906
41,0.0771071027334744,0.0263645534721337,0.0171818938978828,0.0263799707769573,0.00643606548406267,0.00024382993928164,0.00632848408904961,0.152150382627927,0.156254511417745,0.170068162182277,0.328731187136282,0.103345113211449,0.0353828193629246,0.00227351859041283,0.00456165827770103,0.00800789761269362,0.0111908901066016,0.0204899149642913,0.0226375000817105,0.0267819972702146,0.040074759354338,0.00936720442883796,0.026159960071543,0.0665349569552217,0.057994729430304,0.0193366377687823,0.0202108033137524,0.02265696535746,0.0496616947497918,0.029989358934802,0.0127013479980359
42,0.120730091429061,0.0464461323072891,0.0316946396439132,0.0266711506059177,0.00685865099844346,0.000235553849017189,0.00767762361517696,0.213552452175992,0.231078471555021,0.235236786258806,0.372174131300034,0.145118459513494,0.0465043433562414,0.00381696203458492,0.00551425098511049,0.0100431310164942,0.0174198063891884,0.0381126087805273,0.0394277746363628,0.0401786576302489,0.0683241973738665,0.0165464696397611,0.045805147826025,0.0952288802313517,0.0831357135620686,0.0302981913774876,0.0421288197458924,0.0498868645278081,0.102054026984271,0.0602521876656601,0.0349365159780462
43,0.174526478264062,0.0752720671601669,0.0499135681908501,0.0272461186495496,0.00752854348168824,0.000231429970972944,0.00944376378840026,0.27968696524728,0.313563692260937,0.2869509286309,0.399205478642526,0.198118429715395,0.0607450233350961,0.00678189099025087,0.00678375604403984,0.0128977447826044,0.0266060716872165,0.0630931994740025,0.0642468426515679,0.0570451243915093,0.107129843385693,0.0292623084493314,0.0783456718418386,0.127724470054592,0.11719346948885,0.0479607598284961,0.0800346407887177,0.0981160969285305,0.186015492126745,0.106793211866004,0.0784435906065744
44,0.233206955435778,0.111439519569838,0.0690075670637916,0.0281697069816346,0.00855780442630381,0.000234208193796582,0.0117678485319322,0.341675974858198,0.391940985302718,0.319700038655455,0.409799669358933,0.260865288517285,0.0787281992508459,0.0123526925114585,0.00849058846837895,0.016915750828153,0.0393226295281299,0.0921670895720098,0.0966247764832362,0.0763170293478004,0.15301702291587,0.0504454919978701,0.126004307519779,0.161622919849809,0.160464118071302,0.074555983165752,0.132885397462614,0.166072280777279,0.291808765536665,0.164277125507815,0.142191323146681
45,0.290622226361675,0.151620252516909,0.0866537120958277,0.0295257052191452,0.0101128990152061,0.000247465706631569,0.0148470479087478,0.392517983936935,0.457694707132009,0.335950653763634,0.406523155786168,0.329826269133644,0.1010651305639,0.0223274195643343,0.0108075940854385,0.0225744195475322,0.0558859886178158,0.120310179511729,0.133571573801255,0.0966405852344752,0.200031310338634,0.0827908702939373,0.185352289842017,0.195444122752884,0.211393446051123,0.111067658041708,0.19095239099387,0.240122704285953,0.394990193958375,0.220659401182396,0.211924303332779
46,0.342407944836783,0.192547641732839,0.10225292239896,0.0314229595613874,0.0124470448835438,0.000276538692059498,0.0189601586934148,0.429205362332622,0.50818834717547,0.341489052267067,0.393629846415713,0.400294262851422,0.128283308273247,0.0388487892782292,0.0139844106529241,0.0305187415380831,0.0764353159466928,0.144026533992128,0.170878791557352,0.117204873817194,0.24308018632858,0.12713712508508,0.246786481335832,0.229199866964028,0.266495047068785,0.155849636600863,0.241403713282486,0.302449072499916,0.47441106472495,0.264884203131637,0.27045450709701
47,0.387199922600268,0.232907045867268,0.116845954995327,0.0340040016569096,0.0159484142370611,0.000330313253708505,0.0245041919827666,0.45247062044878,0.545262703872425,0.34187026895545,0.376217651126786,0.46797453370505,0.160739793807389,0.063460290635214,0.0183827982312222,0.0415855647566434,0.101120965367366,0.163185760537748,0.205128832507602,0.138347442217472,0.280622622262855,0.181176155201963,0.299109088190158,0.264265880084674,0.321227666933165,0.204399862847064,0.276726789527979,0.342810765148026,0.523668603718853,0.293049295921519,0.310015564099167
48,0.426289145444026,0.27389589978019,0.132418546821094,0.0374568443793835,0.0212074252381859,0.000424531302369935,0.0320453810296849,0.465522255137434,0.572932581217532,0.34125721053662,0.35938838588966,0.530076988348974,0.19853644531536,0.0957594065033637,0.0245266538935663,0.0567960735328607,0.13033129491224,0.180489135460928,0.235018338652253,0.161681327798789,0.314669905208982,0.239960842884754,0.335136376681813,0.302743296881799,0.371493024744086,0.251076844850822,0.297226914023751,0.361311697544409,0.547452490288602,0.308281340128209,0.333310682953276
49,0.462582079171172,0.318596992203653,0.151312821512119,0.0420306193701154,0.029100131219356,0.0005878198942774,0.0423863840912932,0.472868022755906,0.595682728269119,0.342276966487827,0.347632926520805,0.585498842723635,0.241460005657589,0.132794393187813,0.0331697477503956,0.0772951373108267,0.164764467116239,0.199893229642333,0.261510787890378,0.189843755913981,0.349455689954984,0.29797856062903,0.353853546293175,0.346633872293173,0.414696598071787,0.291407526711862,0.308540064455643,0.364478235329807,0.554902057568398,0.317820228487009,0.34869436332136
50,0.499538351482322,0.370807272885643,0.175942387033338,0.0480556049758233,0.040867467010225,0.000872318604847311,0.0566467999170761,0.479463208449853,0.617400415219234,0.346507690623714,0.344451696284591,0.634475849701387,0.288963135352773,0.170057011759274,0.0453785465511208,0.104209896798853,0.205144486001006,0.225358018239312,0.28711131695227,0.226053406312423,0.389846168416589,0.351574009411353,0.359075129850545,0.39709209720419,0.449974304599031,0.32373837539049,0.317955011841109,0.361206148141748,0.556322292379825,0.330429073720973,0.3660866401203
51,0.540278018240043,0.433609968788294,0.208673877863205,0.0559676796081951,0.0581362042920946,0.00137081786729596,0.0763399155444409,0.490073232582185,0.640784119229893,0.355175920176343,0.35229718832546,0.677956808526846,0.340188458619567,0.203669148451576,0.0626137766585538,0.13841746106614,0.251685492427558,0.259849374410622,0.314998286532099,0.273458379709711,0.43976688013805,0.399975109467923,0.357164000856645,0.453906200192801,0.478050403240259,0.349192152611471,0.331936215502273,0.360089475536204,0.56164329587235,0.35489963380865,0.394621974034847
52,0.586816373724208,0.50770479301284,0.251668628388086,0.0663359544828807,0.0827826152409625,0.00223932750747042,0.103400956036339,0.508751331071185,0.667155844150451,0.369707590324502,0.372773262366029,0.717044731838701,0.394039580440489,0.232143982673663,0.0867724941528463,0.18026926992795,0.303554307645767,0.304458172978373,0.348147587109287,0.33398206370116,0.500880723231745,0.444631764794942,0.355133041823776,0.515008796187799,0.500699567751944,0.370789643632025,0.355004928792614,0.367979870768003,0.579000504367229,0.399198907191395,0.441598360098657
53,0.639416439553035,0.589934400255333,0.306543453101436,0.079889724961661,0.116523550977746,0.00371305741355537,0.140078018078043,0.538346951263259,0.696539901622221,0.391935264278959,0.406494692186878,0.752597138479397,0.449284950931509,0.256656676663056,0.1201160548711,0.229390406896038,0.358615869571571,0.357749062312263,0.388607123298263,0.40693250319813,0.571647285046253,0.487968120929888,0.35931278866217,0.576774623355142,0.520240664961861,0.392426236724206,0.389496524959756,0.389920709348626,0.61350636250444,0.469028198939473,0.510866760031872
54,0.69624415533965,0.673291269565268,0.373832255270876,0.0975362662455346,0.160214533519087,0.00608124601558497,0.188554977462832,0.579938964439504,0.727853957326948,0.423826007401575,0.452860911712252,0.785055698684526,0.504663175229198,0.280300826114624,0.164963985234209,0.28464047793551,0.413735931225701,0.415461315383251,0.436968082245465,0.487748775696279,0.646665267699124,0.532260296518006,0.374724120753543,0.635132722978353,0.539131351805207,0.417982989657542,0.435421019355831,0.42937874204775,0.665960060592681,0.564019268455632,0.59964479562859
55,0.753672146038195,0.749396415422925,0.452381863281031,0.120354036932524,0.213091452831033,0.00956623374243354,0.250202326192814,0.632221229355652,0.759396554579636,0.466737310500404,0.509555865556221,0.814475222885582,0.558971553361911,0.307062189149473,0.223041661144254,0.344240919878049,0.465666383598737,0.471748711450067,0.491961039038626,0.568741071715046,0.718128827884781,0.578832641336407,0.404979982977749,0.686858682034349,0.559621711909467,0.450470185258144,0.490337678357639,0.487358913064528,0.731027293390156,0.672708805047255,0.696059148241403
56,0.807387583976848,0.812132813466643,0.538949829737883,0.149537571786344,0.272455812670967,0.0140873446819806,0.324555035243041,0.691240797290966,0.789443822428695,0.520234960807645,0.57240926354973,0.840676433329743,0.61113796724856,0.340946368803689,0.294524785359289,0.4060902663555,0.512045477657273,0.521297308582404,0.550463004432664,0.642024284173772,0.779270048760067,0.627578343899372,0.451940823233356,0.730325558743313,0.583469385084037,0.491418251379558,0.549728045141672,0.56092286766178,0.798434253191953,0.77500406010298,0.783596723554468
57,0.853866143490167,0.859581665802612,0.62831806997323,0.186265029612465,0.334204883724397,0.0190315194332084,0.408507526386204,0.751132135066161,0.816713052567554,0.581106588185324,0.636068740451735,0.863455350316021,0.660270610284454,0.385266092003994,0.377163398536353,0.468130509680871,0.551951460935231,0.561171028258479,0.608238333272688,0.702542121372447,0.826878835402106,0.677038475539775,0.514580598202576,0.765499408323623,0.61168687303519,0.540599497246234,0.608280649734732,0.642685491580145,0.857766129123228,0.854517587627023,0.850961912347535
58,0.89137029685118,0.893269328969134,0.714130512563388,0.231466344906655,0.394037335884198,0.0232996133719215,0.496467032727017,0.80596039443907,0.840557447220746,0.643578942344119,0.695439330138009,0.882766467938133,0.70569186081494,0.441991634755537,0.466142906654391,0.528606695314829,0.585958513965732,0.591543102161905,0.661255538694199,0.748999898847701,0.861325236686776,0.724884460024222,0.587843628905333,0.793491407116283,0.644440952232319,0.596049247647619,0.661553108758504,0.722625248664095,0.903250914797412,0.907510400026349,0.896548232185257
59,0.919993549313778,0.916244033791182,0.790360226640902,0.285501825044288,0.448649578977956,0.0257754064212943,0.581781886386343,0.851682898866761,0.860912053232008,0.701198208543945,0.747054848357507,0.898806831717326,0.746952363277991,0.510622548750154,0.555114073273785,0.58619033334243,0.615861684505558,0.614976275733149,0.706807293302471,0.782734573975927,0.884948405869143,0.768742645606093,0.663375591501281,0.816016140571515,0.681002581177603,0.654348402559517,0.707125008117756,0.792077283711217,0.934714819061998,0.939448894739696,0.924796276557424
60,0.941012425646345,0.931603336285172,0.852872787261977,0.34782278151707,0.496337023594817,0.0259422482604005,0.658758467322641,0.886956311825106,0.878077461843937,0.749121846580671,0.789552414599456,0.91199271888132,0.783831825643839,0.587400285097209,0.638009703087745,0.639973570718112,0.644184825505199,0.63509761823486,0.743937720103003,0.806339604527595,0.900587236538474,0.806932418204233,0.732466802859559,0.834853860091735,0.719827935284589,0.711541306691912,0.744579085688278,0.846835074770584,0.955112599348907,0.957656703355569,0.941261103112335
61,0.956124000186114,0.94188328012042,0.900312244645906,0.416754610218075,0.536934602839247,0.0241405020419915,0.724057810646302,0.912574826609382,0.892490496242752,0.785226143443687,0.823234823736867,0.922873927737953,0.816317045541056,0.665720662070654,0.710633141144908,0.689387919739985,0.673559604786541,0.655720620058405,0.773069061850159,0.822681039358792,0.910820611542508,0.838804344427084,0.789383928807566,0.851528713675554,0.758920431911032,0.764326700378178,0.774690047969431,0.887147908572733,0.967933434522247,0.967667751212977,0.950210510089514
62,0.966931357396595,0.949060931802962,0.933875843479218,0.489559633960982,0.571393805935464,0.0212815572727522,0.776861015820681,0.930347347047874,0.904606864052284,0.809761469743052,0.849356871787148,0.932072556062101,0.844567847690082,0.738327126329524,0.771217950009982,0.73411107353545,0.70607644179589,0.680073005106963,0.795373889197688,0.834402897401471,0.917745818017269,0.864610904110125,0.832602272312571,0.867146732959717,0.796291654861608,0.810730078961473,0.798830502427199,0.915712737143562,0.975963341394969,0.972855273147957,0.954412144078397
63,0.9747224624622,0.954763562784636,0.956267680795661,0.56284535946506,0.601300470565134,0.0183298557362726,0.818144791902627,0.942199467624455,0.914818890896853,0.824450614379792,0.869497957858082,0.940191541477105,0.868872621537808,0.799923930777835,0.820014652700698,0.774002533394637,0.742658761956764,0.710017838648829,0.812377378082398,0.843702909925793,0.923041000108673,0.885178637879161,0.86355966716654,0.88232959370653,0.830342771008099,0.850256862343139,0.818517848676377,0.935698539439029,0.98107853744549,0.975107871274773,0.955676618798598
64,0.980438710980537,0.960193777494144,0.970535780178342,0.633207030086295,0.62847892184751,0.0159644169199982,0.849754651548577,0.949736628946502,0.923421296688843,0.831595864466075,0.885184601264238,0.947726537134882,0.889601242294928,0.848488624932422,0.858446272682948,0.809077423724018,0.78269106898116,0.745644690344169,0.825668992462004,0.852305534238715,0.928014694360372,0.901578738872975,0.884883608102774,0.897229492931149,0.860090788143233,0.883431877198941,0.835164505579191,0.949764490796377,0.984448000228591,0.975473395230761,0.955320746572198
65,0.984726383799804,0.96609371761419,0.979306906651678,0.6978555096449,0.654698647014,0.0145510559985744,0.873712155583229,0.954147314399956,0.930623782397453,0.834122594328964,0.897712827657339,0.954996756633468,0.907162880368671,0.884767236691394,0.888354087635033,0.839489302538946,0.824042627357149,0.785071936280491,0.836728981035178,0.861405800691608,0.933580884769863,0.914851163851716,0.899236395388064,0.911631722200546,0.885197546221922,0.911136041293468,0.849928104533621,0.959872433324192,0.986772113988763,0.974603019385239,0.954490588071525
66,0.988008597323852,0.972643782033683,0.984504965001939,0.754998334123715,0.681450869948404,0.0143074875340005,0.891846120648733,0.956267617167602,0.936573810095575,0.835525349198529,0.908105186193907,0.962108436895296,0.921971065118933,0.910943338354849,0.911538123503362,0.865507678323925,0.863767233573915,0.825121047541587,0.846876809437189,0.871612989484341,0.940149724199026,0.925908112032155,0.908904924846052,0.925144621071074,0.905834916244748,0.9341675260447,0.863658643463767,0.9673473100919,0.988467022112283,0.972981816693342,0.954231430714249
67,0.990552319475401,0.979380661560822,0.987380472832508,0.803893876220154,0.709767518347386,0.0155262724692926,0.905662338239787,0.956692924430417,0.941375443237198,0.839614207690379,0.917112703267666,0.968969137008778,0.934418360680903,0.929482729279475,0.92954228603052,0.88749473388336,0.899077175374761,0.862375956130051,0.857184082594373,0.883007787156585,0.94763040439486,0.935448873529189,0.915816476237742,0.937376930050467,0.92248487642251,0.95303589631598,0.876897244623626,0.973052130477229,0.989777091991717,0.971016296164192,0.95534056322762
68,0.992523387128953,0.98550600282377,0.988653148775983,0.844657418236273,0.740081591086533,0.01883020908084,0.916341046855477,0.955885380237631,0.945108905815431,0.849926788625951,0.925240056986246,0.975361198361729,0.944862926440228,0.942543028636271,0.943601371335473,0.905879195909015,0.928166897307323,0.894344767128618,0.868385970302323,0.895309975818734,0.955548688249655,0.943947975073826,0.9215290315279,0.948062286796182,0.935768146243894,0.968023323401862,0.889902746079884,0.977540169136689,0.990843772602257,0.969046046332569,0.958229560176023
69,0.994028057771435,0.990415357855703,0.988646365823826,0.877964099383239,0.77215629782026,0.0255394286005839,0.924784338793263,0.954257545119359,0.947842709136365,0.868459850743664,0.932786676281234,0.981040551921548,0.953621366521592,0.951765302892654,0.954661826949586,0.921125337460327,0.950548573240408,0.919986631639058,0.880811248024861,0.907989955479759,0.963297308211148,0.951679101726889,0.927215233767559,0.957109666984041,0.946314231062364,0.979372631811421,0.90272051644562,0.981156498260554,0.991748133381812,0.967342291949213,0.962847235537473
70,0.995140474465845,0.993928730995193,0.987365837615045,0.904767930286447,0.805125853276942,0.038287936224554,0.931672264090473,0.952222730408979,0.94964262161215,0.894335503570972,0.939900182874644,0.985830252924121,0.960967098491213,0.958301681993869,0.963431811740526,0.93369967961851,0.966812627797014,0.939533863571154,0.894380368106347,0.920434963843801,0.9703683163457,0.958775366576279,0.933636070994176,0.964587878902852,0.954694939699711,0.987454237510195,0.915225664459899,0.984120492388227,0.992535484175509,0.966110186995608,0.968685391797844
71,0.995916390002822,0.996200584193726,0.984518498756845,0.926094933252098,0.83767721865465,0.0619803379819937,0.937510764354682,0.950205939893995,0.950560316934396,0.923592567609839,0.946622357904981,0.989670127161047,0.967132514562484,0.962951599155474,0.97043543865811,0.944041963342681,0.978116484905637,0.953919352569159,0.908685421633257,0.93212615860298,0.976453730221324,0.965273282221883,0.941080702521064,0.970668314173617,0.961387574868564,0.992818786228069,0.927175760528393,0.986581820988346,0.993234683725057,0.965455199302582,0.974989372208511
72,0.99639519268852,0.99756423026788,0.97949901280677,0.942918240025717,0.868352065476134,0.104773290160977,0.942667594087002,0.948616300282324,0.950635615347162,0.95092849039428,0.952932118368323,0.992614408222632,0.972312669251094,0.966269943211508,0.976060342013039,0.952546981377894,0.985724359323775,0.964278813174251,0.923108286754865,0.942716524999942,0.981455197532794,0.97113860298921,0.949409508661577,0.975558531855109,0.966774917435961,0.996128861172197,0.93831505872215,0.988644788871807,0.993863773838511,0.965401645730832,0.981035107689395
