"carapace.width","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
94,0.25,0.215189873417722,0.303030303030303,0.344262295081967,0.24390243902439,0.0816326530612245,0.117647058823529,0.315789473684211,0.52,0.27710843373494,0.359649122807018,0.272058823529412,0.285714285714286,0.231578947368421,0.29375,0.226890756302521,0.202380952380952,0.181818181818182,0.352941176470588,0.363636363636364,0.266666666666667,0.340425531914894,0.355555555555556,0.273972602739726,0.212121212121212,0.229885057471264,0.208333333333333,0.378378378378378,0.379487179487179,0.366906474820144,0.286713286713287
95,0.348837209302326,0.255555555555556,0.329545454545455,0.319444444444444,0.186813186813187,0.204081632653061,0.125,0.260869565217391,0.217391304347826,0.367816091954023,0.425,0.3125,0.370860927152318,0.238636363636364,0.229299363057325,0.234848484848485,0.214285714285714,0.189655172413793,0.268292682926829,0.268292682926829,0.245283018867925,0.325,0.436781609195402,0.155844155844156,0.183673469387755,0.236363636363636,0.358490566037736,0.427272727272727,0.454054054054054,0.344594594594595,0.348571428571429
96,0.240963855421687,0.257142857142857,0.352941176470588,0.333333333333333,0.184210526315789,0.0638297872340425,0.3125,0.317073170731707,0.508474576271186,0.462264150943396,0.488636363636364,0.361538461538462,0.357664233576642,0.25,0.2625,0.265151515151515,0.135135135135135,0.25,0.408163265306122,0.236842105263158,0.260869565217391,0.4,0.4625,0.22972972972973,0.225490196078431,0.212121212121212,0.342342342342342,0.358695652173913,0.44375,0.449664429530201,0.293233082706767
97,0.355769230769231,0.29,0.389473684210526,0.363636363636364,0.245762711864407,0.173333333333333,0.176470588235294,0.415094339622642,0.314814814814815,0.394366197183099,0.409090909090909,0.336283185840708,0.470149253731343,0.316831683168317,0.343195266272189,0.3046875,0.274193548387097,0.357142857142857,0.325581395348837,0.307692307692308,0.487179487179487,0.448717948717949,0.45,0.323943661971831,0.259541984732824,0.242424242424242,0.373493975903614,0.478723404255319,0.482517482517482,0.495327102803738,0.425
98,0.5,0.323076923076923,0.435483870967742,0.364705882352941,0.317757009345794,0.14,0.384615384615385,0.434782608695652,0.367647058823529,0.347222222222222,0.523076923076923,0.405660377358491,0.464566929133858,0.343434343434343,0.31055900621118,0.318181818181818,0.342857142857143,0.379310344827586,0.236842105263158,0.363636363636364,0.326086956521739,0.5,0.585365853658537,0.328767123287671,0.296296296296296,0.280701754385965,0.419354838709677,0.528301886792453,0.509554140127389,0.550847457627119,0.451851851851852
99,0.484848484848485,0.326086956521739,0.441860465116279,0.362068965517241,0.391304347826087,0.21875,0.2,0.5,0.327868852459016,0.472222222222222,0.435483870967742,0.481818181818182,0.44954128440367,0.490740740740741,0.406451612903226,0.360655737704918,0.256410256410256,0.235294117647059,0.341463414634146,0.181818181818182,0.324324324324324,0.479452054794521,0.595505617977528,0.283333333333333,0.395061728395062,0.422222222222222,0.444444444444444,0.575757575757576,0.631578947368421,0.526315789473684,0.508928571428571
100,0.380281690140845,0.293103448275862,0.466666666666667,0.491071428571429,0.396039603960396,0.171875,0.578947368421053,0.419354838709677,0.366666666666667,0.492307692307692,0.492063492063492,0.567164179104478,0.422764227642276,0.430232558139535,0.431372549019608,0.422764227642276,0.376470588235294,0.333333333333333,0.372093023255814,0.28125,0.46875,0.588235294117647,0.567567567567568,0.349206349206349,0.362068965517241,0.422222222222222,0.581818181818182,0.578313253012048,0.606060606060606,0.728260869565217,0.505376344086022
101,0.536585365853659,0.404761904761905,0.523255813953488,0.6,0.466666666666667,0.358974358974359,0.352941176470588,0.5,0.325581395348837,0.543478260869565,0.538461538461538,0.534090909090909,0.5125,0.46875,0.416149068322981,0.48780487804878,0.414285714285714,0.372881355932203,0.310344827586207,0.428571428571429,0.482758620689655,0.569230769230769,0.698630136986301,0.270833333333333,0.358208955223881,0.382352941176471,0.617647058823529,0.681318681318681,0.662790697674419,0.612244897959184,0.626262626262626
102,0.51063829787234,0.307692307692308,0.666666666666667,0.619047619047619,0.56390977443609,0.517241379310345,0.2,0.428571428571429,0.454545454545455,0.476190476190476,0.578947368421053,0.528571428571429,0.611764705882353,0.493975903614458,0.541666666666667,0.489795918367347,0.402777777777778,0.607843137254902,0.469387755102041,0.428571428571429,0.705882352941177,0.738461538461539,0.670886075949367,0.558823529411765,0.338235294117647,0.462962962962963,0.68,0.702380952380952,0.74468085106383,0.714285714285714,0.612903225806452
103,0.553571428571429,0.606060606060606,0.670731707317073,0.717171717171717,0.611764705882353,0.358490566037736,0.333333333333333,0.4375,0.612244897959184,0.615384615384615,0.476190476190476,0.644067796610169,0.566265060240964,0.593406593406593,0.590163934426229,0.565217391304348,0.552238805970149,0.375,0.272727272727273,0.448275862068966,0.48,0.705882352941177,0.604651162790698,0.469387755102041,0.516666666666667,0.714285714285714,0.655555555555556,0.717948717948718,0.728813559322034,0.766233766233766,0.760416666666667
104,0.609756097560976,0.58,0.736842105263158,0.761904761904762,0.547368421052632,0.452380952380952,0.166666666666667,0.55,0.595238095238095,0.692307692307692,0.636363636363636,0.666666666666667,0.675675675675676,0.693877551020408,0.642857142857143,0.623529411764706,0.641791044776119,0.596153846153846,0.542857142857143,0.464285714285714,0.551724137931034,0.714285714285714,0.831168831168831,0.638297872340426,0.603448275862069,0.611111111111111,0.757009345794392,0.794871794871795,0.782178217821782,0.789473684210526,0.733333333333333
105,0.642857142857143,0.538461538461538,0.730769230769231,0.759615384615385,0.686046511627907,0.688888888888889,0.307692307692308,0.62962962962963,0.8,0.68,0.783783783783784,0.795454545454545,0.766233766233766,0.673684210526316,0.727272727272727,0.597560975609756,0.671875,0.58,0.4,0.55,0.4,0.588235294117647,0.807017543859649,0.818181818181818,0.592592592592593,0.707317073170732,0.817307692307692,0.761904761904762,0.840909090909091,0.849315068493151,0.806818181818182
106,0.645161290322581,0.666666666666667,0.84375,0.793103448275862,0.741935483870968,0.558823529411765,0.666666666666667,0.761904761904762,0.571428571428571,0.72,0.767441860465116,0.852941176470588,0.797297297297297,0.821428571428571,0.763358778625954,0.780821917808219,0.689655172413793,0.673076923076923,0.606060606060606,0.6,0.666666666666667,0.75,0.796610169491525,0.703703703703704,0.829787234042553,0.8,0.842592592592593,0.863636363636364,0.888888888888889,0.835443037974684,0.817073170731707
107,0.791666666666667,0.851851851851852,0.787234042553192,0.897196261682243,0.831325301204819,0.673469387755102,0.214285714285714,0.741935483870968,0.790697674418605,0.925,0.891891891891892,0.830188679245283,0.819277108433735,0.815217391304348,0.793650793650794,0.817307692307692,0.769230769230769,0.833333333333333,0.588235294117647,0.625,0.76,0.822222222222222,0.90625,0.863636363636364,0.770491803278688,0.857142857142857,0.804123711340206,0.938461538461538,0.945945945945946,0.883116883116883,0.849315068493151
108,0.9,0.654545454545455,0.897058823529412,0.938053097345133,0.869565217391304,0.764705882352941,0.5,0.9,0.962962962962963,0.791666666666667,0.8,0.962962962962963,0.807017543859649,0.83695652173913,0.805970149253731,0.794117647058823,0.844827586206897,0.727272727272727,0.636363636363636,0.947368421052632,0.733333333333333,0.826086956521739,0.859154929577465,0.818181818181818,0.725,0.875,0.890243902439024,0.949152542372881,0.89041095890411,0.948717948717949,0.897058823529412
109,0.888888888888889,0.743589743589744,0.890909090909091,0.909090909090909,0.829787234042553,0.708333333333333,0.333333333333333,0.833333333333333,0.84,0.84,0.813953488372093,0.951219512195122,0.865384615384615,0.949367088607595,0.891891891891892,0.871794871794872,0.850746268656716,0.893617021276596,0.807692307692308,0.785714285714286,0.888888888888889,0.872340425531915,0.935483870967742,0.891891891891892,0.95,0.916666666666667,0.953703703703704,0.890243902439024,0.955223880597015,0.935897435897436,0.876543209876543
110,0.884615384615385,0.733333333333333,0.989010989010989,0.955223880597015,0.963302752293578,0.848484848484849,0.6,0.878787878787879,0.896551724137931,0.862068965517241,0.962962962962963,0.979166666666667,0.884057971014493,0.934210526315789,0.932773109243697,0.903225806451613,0.880597014925373,0.82258064516129,0.848484848484849,0.743589743589744,0.958333333333333,0.884615384615385,0.880597014925373,0.857142857142857,0.950819672131147,0.875,0.936936936936937,0.987654320987654,0.961038961038961,0.986666666666667,0.950617283950617
111,0.96,0.818181818181818,0.961538461538462,0.963414634146341,0.94,0.833333333333333,0.857142857142857,0.933333333333333,0.814814814814815,0.904761904761905,0.914285714285714,1,0.894736842105263,1,0.972972972972973,0.816666666666667,0.919354838709677,0.958333333333333,0.971428571428571,0.904761904761905,0.882352941176471,0.952380952380952,0.952380952380952,0.805555555555556,0.954545454545455,0.976190476190476,0.990909090909091,0.981132075471698,0.946666666666667,0.988095238095238,0.943661971830986
112,0.962962962962963,0.886363636363636,0.976470588235294,0.943396226415094,0.947368421052632,0.955555555555556,0.5,0.935483870967742,0.9375,1,0.974358974358974,1,0.934426229508197,1,0.97196261682243,0.96551724137931,0.96,0.904761904761905,0.857142857142857,0.941176470588235,1,0.958333333333333,0.966666666666667,0.959183673469388,0.962264150943396,0.982758620689655,0.951456310679612,1,1,0.974683544303797,0.948051948051948
113,1,0.9,1,1,0.926470588235294,0.833333333333333,0.7,1,0.952380952380952,1,0.95,1,0.976744186046512,1,0.945054945054945,0.962025316455696,0.941176470588235,0.904761904761905,0.931034482758621,1,0.925925925925926,0.954545454545455,0.981818181818182,0.973684210526316,0.96078431372549,0.926829268292683,0.98019801980198,1,1,1,0.988095238095238
114,0.9375,0.952380952380952,1,1,0.964285714285714,0.974358974358974,0.857142857142857,0.9375,1,0.954545454545455,0.96551724137931,1,0.942028985507246,1,1,1,0.983050847457627,0.952380952380952,0.925,1,1,0.96875,0.914893617021277,0.948717948717949,0.982758620689655,0.979591836734694,0.975903614457831,1,0.981481481481482,0.986111111111111,0.986111111111111
115,1,1,1,1,0.988505747126437,0.96,1,1,1,0.882352941176471,1,1,0.943396226415094,1,1,1,1,1,0.935483870967742,0.92,1,1,1,0.942857142857143,0.975609756097561,0.974358974358974,0.986666666666667,1,1,0.982142857142857,1
116,1,0.962962962962963,1,1,1,1,1,0.970588235294118,1,1,1,1,0.94,1,1,1,0.985714285714286,1,0.966666666666667,1,1,1,1,0.973684210526316,0.95,1,1,1,1,1,1
117,1,1,1,1,1,1,0.833333333333333,1,1,0.933333333333333,0.962962962962963,1,1,1,1,1,0.934426229508197,0.977272727272727,1,1,1,1,1,1,0.977777777777778,1,1,1,1,0.978260869565217,1
118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,1,0.967741935483871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984126984126984,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,1,1,1,1,1,1,0.666666666666667,1,1,1,1,1,1,1,1,1,0.982758620689655,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,NA,1,1
135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1
136,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA
137,NA,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA
138,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,NA
139,NA,NA,1,1,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA
140,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
